beam_name,length,concrete_area,concrete_cover,steel_area,frp_area,insulation_thickness,insulation_depth,conc_strength,steel_strength,frp_strength,glass_transition,thermal_conductivity,specific_heat,total_load,load_ratio,fire_resistance
I4_ B1228,5260,105000,25,395.91,145.0,19.0,25.0,28.0,452,966,82,0.077,353000,25.99,44.19,135
I4_ B1229,5220,105000,25,395.91,243.6,19.0,25.0,30.0,431,1034,88,0.069,315000,32.32,58.51,65
I4_ B1230,4060,105000,25,395.91,38.4,19.0,25.0,40.0,429,4100,76,0.069,315000,55.71,70.04,50
I4_ B1231,1980,105000,25,379.84,168.2,19.0,25.0,27.0,442,966,87,0.084,384000,80.05,42.6,185
I4_ B1232,1900,105000,25,379.84,132.6,19.0,25.0,34.0,429,1068,83,0.096,441000,158.92,57.0,85
I4_ B1233,2580,105000,25,379.84,28.6,19.0,25.0,39.0,448,4318,84,0.082,376000,101.13,66.6,45
I4_ B1234,4680,105000,25,593.87,260.0,19.0,25.0,27.0,448,1100,81,0.094,429000,42.17,47.71,170
I4_ B1235,3520,105000,25,593.87,69.3,19.0,25.0,31.0,448,4123,73,0.099,452000,69.0,56.99,145
I4_ B1236,4440,105000,25,593.87,22.0,19.0,25.0,33.0,430,4318,77,0.079,361000,62.34,71.25,105
I4_ B1237,4560,105000,25,395.91,50.4,19.0,50.0,34.0,439,4100,79,0.088,403000,32.01,44.94,155
I4_ B1238,5000,105000,25,395.91,48.0,19.0,50.0,31.0,454,4100,77,0.09,410000,36.47,54.16,130
I4_ B1239,4260,105000,25,395.91,66.0,19.0,50.0,27.0,452,4123,80,0.099,452000,52.2,71.18,50
I4_ B1240,2800,105000,25,379.84,150.0,19.0,50.0,37.0,437,1100,79,0.071,327000,62.61,44.49,180
I4_ B1241,2080,105000,25,379.84,50.4,19.0,50.0,34.0,415,4100,80,0.091,418000,98.96,55.23,45
I4_ B1242,1700,105000,25,379.84,49.5,19.0,50.0,39.0,420,4123,72,0.066,304000,156.12,70.57,50
I4_ B1243,4000,105000,25,593.87,79.2,19.0,50.0,39.0,447,4123,82,0.08,365000,53.39,48.45,160
I4_ B1244,5280,105000,25,593.87,22.0,19.0,50.0,37.0,449,4318,84,0.069,315000,41.42,56.22,185
I4_ B1245,5460,105000,25,593.87,122.4,19.0,50.0,38.0,422,1138,84,0.069,315000,50.67,66.65,60
I4_ B1246,4540,105000,25,395.91,39.1,19.0,62.5,37.0,455,4840,77,0.082,376000,32.43,43.67,180
I4_ B1247,4400,105000,25,395.91,243.6,19.0,62.5,39.0,445,1068,83,0.092,422000,44.12,34.65,50
I4_ B1248,4240,105000,25,395.91,223.3,19.0,62.5,40.0,441,1034,85,0.088,403000,51.45,68.66,60
I4_ B1249,2220,105000,25,379.84,163.2,19.0,62.5,40.0,447,1034,86,0.08,365000,74.38,31.82,185
I4_ B1250,2400,105000,25,379.84,153.0,19.0,62.5,37.0,447,1068,83,0.087,399000,141.17,57.08,55
I4_ B1251,1720,105000,25,379.84,116.0,19.0,62.5,27.0,425,966,83,0.09,414000,165.86,71.26,50
I4_ B1252,4180,105000,25,593.87,174.0,19.0,62.5,35.0,419,966,88,0.08,365000,45.51,46.15,195
I4_ B1253,5420,105000,25,593.87,62.4,19.0,62.5,32.0,430,4100,85,0.09,414000,44.96,56.94,140
I4_ B1254,4120,105000,25,593.87,234.6,19.0,62.5,30.0,420,1068,83,0.093,426000,70.6,70.44,50
I4_ B1255,3920,105000,25,395.91,25.3,19.0,75.0,28.0,434,4318,75,0.086,395000,33.44,47.46,215
I4_ B1256,4780,105000,25,395.91,210.0,19.0,75.0,28.0,421,1100,85,0.067,308000,41.64,58.28,95
I4_ B1257,3740,105000,25,395.91,127.6,19.0,75.0,29.0,422,966,85,0.07,319000,57.77,62.46,60
I4_ B1258,1880,105000,25,379.84,243.6,19.0,75.0,37.0,449,1034,88,0.086,395000,93.25,46.61,190
I4_ B1259,2380,105000,25,379.84,39.1,19.0,75.0,29.0,453,4840,77,0.097,445000,141.83,61.59,45
I4_ B1260,2620,105000,25,379.84,160.0,19.0,75.0,37.0,434,1100,79,0.069,315000,128.0,51.96,45
I4_ B1261,4940,105000,25,593.87,27.5,19.0,75.0,29.0,418,4318,82,0.099,452000,36.4,49.56,230
I4_ B1262,3900,105000,25,593.87,147.9,19.0,75.0,31.0,457,1138,87,0.071,327000,63.48,53.04,200
I4_ B1263,4040,105000,25,593.87,306.0,19.0,75.0,39.0,457,1034,84,0.084,384000,87.67,70.1,75
I4_ B1264,3920,105000,38,395.91,37.4,19.0,0.0,32.0,424,4840,73,0.068,312000,35.01,44.41,155
I4_ B1265,5380,105000,38,395.91,147.9,19.0,0.0,29.0,450,1138,88,0.1,456000,32.42,52.63,110
I4_ B1266,4980,105000,38,395.91,223.3,19.0,0.0,29.0,430,1034,82,0.069,315000,42.71,69.64,65
I4_ B1267,1820,105000,38,379.84,34.0,19.0,0.0,38.0,431,4840,83,0.096,441000,124.47,46.85,10
I4_ B1268,1960,105000,38,379.84,107.1,19.0,0.0,36.0,457,1138,84,0.095,433000,158.6,55.55,115
I4_ B1269,2060,105000,38,379.84,117.3,19.0,0.0,28.0,445,1138,83,0.09,410000,163.88,69.73,40
I4_ B1270,4260,105000,38,593.87,304.5,19.0,0.0,40.0,416,1034,88,0.089,407000,46.16,46.01,205
I4_ B1271,4400,105000,38,593.87,133.4,19.0,0.0,28.0,460,966,84,0.091,418000,56.12,63.92,140
I4_ B1272,5400,105000,38,593.87,34.0,19.0,0.0,38.0,423,4840,74,0.079,361000,52.63,71.05,45
I4_ B1273,3580,105000,38,395.91,214.2,19.0,38.0,30.0,445,1034,84,0.07,319000,36.97,42.05,165
I4_ B1274,4840,105000,38,395.91,66.0,19.0,38.0,28.0,430,4123,82,0.071,323000,38.89,56.79,50
I4_ B1275,4320,105000,38,395.91,122.4,19.0,38.0,28.0,435,1138,83,0.085,388000,49.81,70.47,65
I4_ B1276,2360,105000,38,379.84,150.0,19.0,38.0,37.0,417,1100,75,0.091,418000,86.92,42.19,160
I4_ B1277,1680,105000,38,379.84,48.0,19.0,38.0,28.0,423,4100,79,0.085,391000,115.91,60.29,40
I4_ B1278,1700,105000,38,379.84,160.0,19.0,38.0,36.0,449,1100,78,0.071,323000,216.55,52.15,35
I4_ B1279,4080,105000,38,593.87,214.2,19.0,38.0,30.0,435,1068,88,0.09,410000,44.23,44.06,235
I4_ B1280,5460,105000,38,593.87,324.8,19.0,38.0,35.0,442,1068,87,0.071,327000,49.16,40.71,170
I4_ B1281,5200,105000,38,593.87,117.3,19.0,38.0,31.0,442,1138,84,0.092,422000,51.29,71.43,50
I4_ B1282,4360,105000,38,395.91,153.0,19.0,76.0,31.0,415,1068,87,0.09,414000,29.85,47.99,165
I4_ B1283,5500,105000,38,395.91,183.6,19.0,76.0,27.0,420,1034,85,0.069,315000,31.59,55.75,180
I4_ B1284,4600,105000,38,395.91,112.2,19.0,76.0,39.0,416,1138,82,0.085,388000,48.34,55.72,55
I4_ B1285,1940,105000,38,379.84,153.0,19.0,76.0,40.0,439,1034,82,0.084,384000,112.86,47.61,190
I4_ B1286,2280,105000,38,379.84,35.7,19.0,76.0,39.0,421,4840,85,0.074,338000,103.37,54.58,70
I4_ B1287,2420,105000,38,379.84,117.3,19.0,76.0,29.0,419,1138,83,0.081,369000,96.17,70.55,50
I4_ B1288,4920,105000,38,593.87,174.0,19.0,76.0,40.0,434,966,83,0.098,448000,41.33,46.2,235
I4_ B1289,4800,105000,38,593.87,263.9,19.0,76.0,36.0,424,1068,88,0.08,365000,51.82,58.92,170
I4_ B1290,3620,105000,38,593.87,193.8,19.0,76.0,40.0,437,1068,87,0.085,391000,89.99,70.31,70
I4_ B1291,4240,105000,38,395.91,153.0,19.0,95.0,27.0,439,1138,82,0.082,376000,33.3,47.46,205
I4_ B1292,4600,105000,38,395.91,263.9,19.0,95.0,28.0,425,1034,83,0.07,319000,31.53,53.6,210
I4_ B1293,3840,105000,38,395.91,35.7,19.0,95.0,39.0,436,4840,82,0.099,452000,57.02,69.27,50
I4_ B1294,2280,105000,38,379.84,150.0,19.0,95.0,28.0,414,1100,83,0.095,433000,60.53,43.06,260
I4_ B1295,2300,105000,38,379.84,48.0,19.0,95.0,34.0,422,4100,77,0.085,391000,106.94,55.65,50
I4_ B1296,2660,105000,38,379.84,223.3,19.0,95.0,35.0,429,1068,88,0.097,445000,91.94,68.11,75
I4_ B1297,4300,105000,38,593.87,200.0,19.0,95.0,38.0,431,1100,78,0.085,388000,40.76,45.5,300
I4_ B1298,4320,105000,38,593.87,265.2,19.0,95.0,28.0,437,1034,84,0.091,418000,59.93,61.11,55
I4_ B1299,4240,105000,38,593.87,304.5,19.0,95.0,38.0,432,1034,85,0.07,319000,68.98,70.15,65
I4_ B1300,5220,105000,38,395.91,204.0,19.0,114.0,31.0,458,1034,86,0.09,410000,28.63,42.15,275
I4_ B1301,4120,105000,38,395.91,163.2,19.0,114.0,31.0,442,1034,83,0.097,445000,38.99,43.69,205
I4_ B1302,4760,105000,38,395.91,170.0,19.0,114.0,37.0,444,1100,76,0.078,357000,50.15,69.8,80
I4_ B1303,1640,105000,38,379.84,263.9,19.0,114.0,29.0,416,1034,83,0.078,357000,127.1,44.4,300
I4_ B1304,1940,105000,38,379.84,49.5,19.0,114.0,34.0,444,4123,79,0.096,441000,154.11,59.1,50
I4_ B1305,2380,105000,38,379.84,132.6,19.0,114.0,39.0,456,1068,82,0.074,338000,106.15,70.1,75
I4_ B1306,3980,105000,38,593.87,275.4,19.0,114.0,28.0,447,1034,82,0.078,357000,55.21,46.03,300
I4_ B1307,4800,105000,38,593.87,304.5,19.0,114.0,35.0,459,1068,85,0.094,429000,59.58,59.7,65
I4_ B1308,4160,105000,38,593.87,72.0,19.0,114.0,32.0,460,4100,84,0.085,388000,80.22,70.72,75
I4_ B1309,3660,122500,25,395.91,49.5,19.0,0.0,40.0,443,4123,75,0.066,304000,41.67,49.11,120
I4_ B1310,3540,122500,25,395.91,150.0,19.0,0.0,38.0,415,1100,73,0.08,365000,47.85,59.71,50
I4_ B1311,4480,122500,25,395.91,34.0,19.0,0.0,27.0,448,4840,85,0.09,410000,48.23,70.77,40
I4_ B1312,1860,122500,25,379.84,37.4,19.0,0.0,31.0,450,4840,77,0.075,342000,110.38,46.54,120
I4_ B1313,1860,122500,25,379.84,107.1,19.0,0.0,40.0,433,1138,85,0.081,372000,129.15,52.38,15
I4_ B1314,2760,122500,25,379.84,243.6,19.0,0.0,28.0,444,1068,84,0.071,327000,89.55,67.85,60
I4_ B1315,4860,122500,25,593.87,224.4,19.0,0.0,31.0,455,1068,82,0.091,418000,45.75,48.52,145
I4_ B1316,5120,122500,25,593.87,345.1,19.0,0.0,40.0,428,1068,83,0.097,445000,56.37,62.74,55
I4_ B1317,3940,122500,25,593.87,22.0,19.0,0.0,40.0,425,4318,75,0.07,319000,64.82,69.41,95
I4_ B1318,4540,122500,25,395.91,223.3,19.0,25.0,30.0,458,1068,87,0.091,418000,31.42,46.17,125
I4_ B1319,4940,122500,25,395.91,180.0,19.0,25.0,29.0,456,1100,74,0.074,338000,33.11,56.09,110
I4_ B1320,4140,122500,25,395.91,153.0,19.0,25.0,36.0,439,1034,84,0.08,365000,53.26,69.97,70
I4_ B1321,2500,122500,25,379.84,30.8,19.0,25.0,37.0,420,4318,72,0.099,452000,63.63,46.06,125
I4_ B1322,1620,122500,25,379.84,243.6,19.0,25.0,27.0,455,1068,84,0.087,399000,173.66,59.2,40
I4_ B1323,2320,122500,25,379.84,59.4,19.0,25.0,32.0,448,4123,81,0.094,429000,127.05,69.7,50
I4_ B1324,4100,122500,25,593.87,260.0,19.0,25.0,30.0,435,1100,76,0.073,334000,50.04,46.26,150
I4_ B1325,4860,122500,25,593.87,224.4,19.0,25.0,37.0,424,1034,86,0.069,315000,60.45,63.25,50
I4_ B1326,5400,122500,25,593.87,62.4,19.0,25.0,34.0,434,4100,85,0.077,353000,59.18,70.91,15
I4_ B1327,5340,122500,25,395.91,153.0,19.0,50.0,36.0,419,1034,83,0.084,384000,22.51,43.06,160
I4_ B1328,4460,122500,25,395.91,69.3,19.0,50.0,31.0,437,4123,82,0.08,365000,43.48,58.08,65
I4_ B1329,4020,122500,25,395.91,223.3,19.0,50.0,33.0,415,1034,86,0.078,357000,47.05,68.71,70
I4_ B1330,2240,122500,25,379.84,150.8,19.0,50.0,39.0,435,966,83,0.08,365000,94.99,45.86,160
I4_ B1331,1800,122500,25,379.84,42.9,19.0,50.0,38.0,427,4123,79,0.076,350000,156.52,62.33,55
I4_ B1332,2520,122500,25,379.84,173.4,19.0,50.0,36.0,427,1034,82,0.09,414000,150.37,68.98,55
I4_ B1333,5300,122500,25,593.87,385.7,19.0,50.0,27.0,451,1068,87,0.071,323000,40.61,42.12,210
I4_ B1334,3720,122500,25,593.87,224.4,19.0,50.0,36.0,434,1034,87,0.076,350000,65.24,55.16,145
I4_ B1335,5460,122500,25,593.87,50.4,19.0,50.0,39.0,448,4100,76,0.07,319000,59.96,70.68,60
I4_ B1336,4900,122500,25,395.91,163.2,19.0,62.5,33.0,458,1068,87,0.079,361000,28.51,42.87,200
I4_ B1337,3560,122500,25,395.91,183.6,19.0,62.5,27.0,448,1034,86,0.07,319000,55.41,60.09,70
I4_ B1338,4180,122500,25,395.91,150.0,19.0,62.5,39.0,447,1100,72,0.083,380000,51.99,71.72,70
I4_ B1339,1960,122500,25,379.84,49.5,19.0,62.5,35.0,458,4123,74,0.09,414000,99.37,43.33,210
I4_ B1340,1880,122500,25,379.84,45.6,19.0,62.5,35.0,422,4100,74,0.076,350000,149.19,62.04,50
I4_ B1341,2580,122500,25,379.84,223.3,19.0,62.5,32.0,435,1068,88,0.074,338000,105.28,67.32,65
I4_ B1342,5300,122500,25,593.87,290.0,19.0,62.5,28.0,427,1100,75,0.09,414000,35.47,43.85,190
I4_ B1343,4560,122500,25,593.87,116.0,19.0,62.5,37.0,417,966,88,0.071,323000,47.47,58.75,175
I4_ B1344,4220,122500,25,593.87,234.6,19.0,62.5,30.0,438,1068,88,0.081,372000,80.23,70.72,55
I4_ B1345,5000,122500,25,395.91,26.4,19.0,75.0,36.0,421,4318,80,0.096,441000,24.25,44.35,175
I4_ B1346,5420,122500,25,395.91,127.5,19.0,75.0,38.0,446,1138,82,0.088,403000,39.55,54.91,70
I4_ B1347,4480,122500,25,395.91,150.0,19.0,75.0,40.0,421,1100,78,0.079,361000,47.16,70.22,60
I4_ B1348,2400,122500,25,379.84,263.9,19.0,75.0,30.0,428,1068,86,0.1,456000,96.4,44.77,155
I4_ B1349,2300,122500,25,379.84,223.3,19.0,75.0,40.0,450,1068,83,0.082,376000,97.0,52.98,70
I4_ B1350,2500,122500,25,379.84,52.8,19.0,75.0,36.0,452,4123,74,0.09,414000,132.71,69.48,50
I4_ B1351,5460,122500,25,593.87,265.2,19.0,75.0,30.0,416,1068,82,0.066,304000,39.88,43.3,225
I4_ B1352,4140,122500,25,593.87,174.0,19.0,75.0,40.0,430,966,85,0.081,372000,51.41,51.37,185
I4_ B1353,4920,122500,25,593.87,44.2,19.0,75.0,38.0,444,4840,85,0.07,319000,64.27,70.41,65
I4_ B1354,5460,122500,38,395.91,183.6,19.0,0.0,38.0,452,1034,87,0.1,456000,27.9,43.37,180
I4_ B1355,4720,122500,38,395.91,30.6,19.0,0.0,35.0,414,4840,77,0.095,437000,36.97,62.11,110
I4_ B1356,5340,122500,38,395.91,223.3,19.0,0.0,32.0,415,1068,82,0.078,357000,36.32,69.06,60
I4_ B1357,2320,122500,38,379.84,263.9,19.0,0.0,38.0,456,1034,87,0.087,399000,113.29,46.97,175
I4_ B1358,1680,122500,38,379.84,30.6,19.0,0.0,39.0,451,4840,74,0.097,445000,154.79,63.07,35
I4_ B1359,1680,122500,38,379.84,182.7,19.0,0.0,40.0,458,1068,86,0.068,312000,154.32,68.14,50
I4_ B1360,4120,122500,38,593.87,224.4,19.0,0.0,37.0,446,1068,88,0.075,342000,49.08,42.05,185
I4_ B1361,3880,122500,38,593.87,162.4,19.0,0.0,30.0,432,966,83,0.081,369000,60.97,57.46,150
I4_ B1362,5380,122500,38,593.87,345.1,19.0,0.0,34.0,453,1068,87,0.082,376000,65.04,70.06,70
I4_ B1363,4600,122500,38,395.91,39.1,19.0,38.0,30.0,420,4840,76,0.088,403000,29.39,43.46,170
I4_ B1364,4220,122500,38,395.91,200.0,19.0,38.0,32.0,448,1100,78,0.09,414000,44.1,52.69,145
I4_ B1365,5380,122500,38,395.91,153.0,19.0,38.0,36.0,442,1068,86,0.095,433000,45.25,69.69,60
I4_ B1366,1800,122500,38,379.84,153.0,19.0,38.0,29.0,446,1068,83,0.071,327000,101.89,46.04,180
I4_ B1367,2300,122500,38,379.84,243.6,19.0,38.0,33.0,457,1034,87,0.084,384000,91.09,57.19,130
I4_ B1368,2040,122500,38,379.84,34.0,19.0,38.0,34.0,444,4840,80,0.068,312000,120.72,70.0,65
I4_ B1369,4000,122500,38,593.87,304.5,19.0,38.0,33.0,433,1068,88,0.089,407000,52.0,46.25,250
I4_ B1370,3700,122500,38,593.87,40.8,19.0,38.0,36.0,457,4840,78,0.076,346000,71.43,60.42,190
I4_ B1371,4960,122500,38,593.87,270.0,19.0,38.0,34.0,433,1100,84,0.085,391000,66.39,70.29,70
I4_ B1372,4760,122500,38,395.91,153.0,19.0,76.0,32.0,454,1068,86,0.093,426000,26.18,42.12,215
I4_ B1373,5300,122500,38,395.91,24.2,19.0,76.0,40.0,435,4318,83,0.074,338000,31.88,58.66,170
I4_ B1374,5340,122500,38,395.91,42.9,19.0,76.0,38.0,425,4123,83,0.095,437000,37.33,69.51,65
I4_ B1375,2400,122500,38,379.84,69.3,19.0,76.0,27.0,457,4123,85,0.092,422000,76.06,45.17,200
I4_ B1376,2780,122500,38,379.84,27.5,19.0,76.0,27.0,418,4318,82,0.083,380000,74.83,52.9,200
I4_ B1377,2080,122500,38,379.84,112.2,19.0,76.0,33.0,452,1138,86,0.09,410000,135.76,71.13,75
I4_ B1378,4280,122500,38,593.87,92.4,19.0,76.0,27.0,433,4123,82,0.082,376000,43.55,43.39,265
I4_ B1379,4040,122500,38,593.87,158.1,19.0,76.0,31.0,419,1138,84,0.081,372000,61.13,59.82,185
I4_ B1380,4500,122500,38,593.87,48.0,19.0,76.0,27.0,433,4100,81,0.09,414000,63.86,71.41,55
I4_ B1381,4540,122500,38,395.91,243.6,19.0,95.0,34.0,454,1034,82,0.07,319000,34.63,47.59,250
I4_ B1382,3820,122500,38,395.91,182.7,19.0,95.0,38.0,426,1068,85,0.095,437000,41.18,56.99,180
I4_ B1383,4100,122500,38,395.91,223.3,19.0,95.0,32.0,446,1034,85,0.086,395000,53.66,68.93,65
I4_ B1384,2320,122500,38,379.84,153.0,19.0,95.0,30.0,431,1068,84,0.096,441000,78.41,43.56,235
I4_ B1385,2660,122500,38,379.84,223.3,19.0,95.0,34.0,430,1034,86,0.07,319000,123.28,62.03,80
I4_ B1386,1820,122500,38,379.84,145.0,19.0,95.0,39.0,448,966,83,0.083,380000,197.37,67.57,75
I4_ B1387,5480,122500,38,593.87,30.8,19.0,95.0,28.0,430,4318,82,0.095,437000,34.76,46.63,300
I4_ B1388,5460,122500,38,593.87,284.2,19.0,95.0,31.0,420,1068,87,0.087,399000,47.09,57.28,225
I4_ B1389,4420,122500,38,593.87,255.0,19.0,95.0,29.0,424,1068,87,0.067,308000,65.89,70.32,55
I4_ B1390,5020,122500,38,395.91,182.7,19.0,114.0,38.0,450,1068,85,0.091,418000,28.88,46.06,250
I4_ B1391,4980,122500,38,395.91,25.3,19.0,114.0,40.0,424,4318,78,0.066,304000,27.67,49.01,300
I4_ B1392,4300,122500,38,395.91,263.9,19.0,114.0,36.0,445,1034,85,0.097,445000,51.82,68.06,80
I4_ B1393,2680,122500,38,379.84,28.6,19.0,114.0,28.0,442,4318,82,0.077,353000,80.62,45.08,300
I4_ B1394,2380,122500,38,379.84,48.0,19.0,114.0,38.0,447,4100,75,0.088,403000,118.75,55.6,50
I4_ B1395,2120,122500,38,379.84,263.9,19.0,114.0,31.0,458,1034,86,0.088,403000,126.38,69.0,70
I4_ B1396,4020,122500,38,593.87,82.5,19.0,114.0,29.0,423,4123,80,0.073,334000,49.69,48.0,300
I4_ B1397,5140,122500,38,593.87,255.0,19.0,114.0,27.0,425,1034,85,0.092,422000,50.44,59.96,225
I4_ B1398,4700,122500,38,593.87,102.0,19.0,114.0,32.0,418,1138,88,0.081,372000,56.73,71.64,70
I4_ B1399,4660,100000,25,395.91,37.4,19.0,0.0,35.0,452,4840,78,0.089,407000,39.96,48.71,100
I4_ B1400,4880,100000,25,395.91,153.0,19.0,0.0,40.0,433,1034,87,0.075,342000,41.34,53.21,105
I4_ B1401,4260,100000,25,395.91,180.0,19.0,0.0,35.0,415,1100,78,0.09,414000,65.23,70.36,35
I4_ B1402,5440,100000,25,569.76,75.9,19.0,0.0,39.0,449,4123,79,0.075,342000,39.29,48.69,125
I4_ B1403,5260,100000,25,569.76,255.0,19.0,0.0,27.0,431,1068,88,0.071,323000,40.61,56.32,100
I4_ B1404,4080,100000,25,569.76,42.5,19.0,0.0,27.0,421,4840,83,0.09,414000,65.49,71.1,35
I4_ B1405,4340,100000,25,593.87,34.0,19.0,0.0,33.0,445,4840,75,0.069,315000,48.72,43.46,225
I4_ B1406,5440,100000,25,593.87,255.0,19.0,0.0,33.0,420,1068,86,0.09,410000,59.62,62.67,35
I4_ B1407,4280,100000,25,593.87,255.0,19.0,0.0,32.0,456,1034,84,0.093,426000,82.67,70.57,45
I4_ B1408,3660,100000,25,395.91,43.2,19.0,25.0,33.0,433,4100,73,0.099,452000,45.64,41.56,115
I4_ B1409,3540,100000,25,395.91,183.6,19.0,25.0,37.0,459,1068,82,0.071,327000,61.79,46.94,45
I4_ B1410,3520,100000,25,395.91,243.6,19.0,25.0,40.0,435,1068,84,0.067,308000,74.64,68.9,55
I4_ B1411,5260,100000,25,569.76,82.5,19.0,25.0,34.0,442,4123,84,0.083,380000,40.38,45.03,160
I4_ B1412,6140,100000,25,569.76,304.5,19.0,25.0,33.0,456,1068,88,0.09,414000,44.69,63.4,55
I4_ B1413,5220,100000,25,569.76,324.8,19.0,25.0,28.0,419,1068,83,0.081,372000,48.48,70.19,50
I4_ B1414,5260,100000,25,593.87,82.5,19.0,25.0,29.0,434,4123,82,0.098,448000,41.73,45.98,160
I4_ B1415,3780,100000,25,593.87,27.5,19.0,25.0,32.0,423,4318,85,0.071,327000,63.94,56.44,155
I4_ B1416,5480,100000,25,593.87,365.4,19.0,25.0,37.0,426,1068,86,0.077,353000,67.95,59.6,40
I4_ B1417,4180,100000,25,395.91,153.0,19.0,50.0,38.0,454,1068,86,0.073,334000,40.4,43.49,150
I4_ B1418,4260,100000,25,395.91,60.0,19.0,50.0,28.0,436,4100,85,0.068,312000,59.04,63.05,55
I4_ B1419,5040,100000,25,395.91,102.0,19.0,50.0,36.0,455,1138,84,0.082,376000,55.19,66.87,55
I4_ B1420,6080,100000,25,569.76,145.0,19.0,50.0,28.0,441,966,87,0.095,433000,27.18,43.43,205
I4_ B1421,4780,100000,25,569.76,60.0,19.0,50.0,30.0,415,4100,81,0.094,429000,49.52,57.01,140
I4_ B1422,4520,100000,25,569.76,127.5,19.0,50.0,28.0,449,1138,85,0.089,407000,67.58,70.77,50
I4_ B1423,4380,100000,25,593.87,107.1,19.0,50.0,32.0,452,1138,84,0.081,369000,52.0,47.52,220
I4_ B1424,4160,100000,25,593.87,42.5,19.0,50.0,31.0,415,4840,75,0.09,414000,63.14,56.83,165
I4_ B1425,5280,100000,25,593.87,224.4,19.0,50.0,35.0,448,1068,87,0.066,304000,78.56,70.37,60
I4_ B1426,4140,100000,25,395.91,60.0,19.0,62.5,28.0,435,4100,76,0.074,338000,40.08,43.62,175
I4_ B1427,5440,100000,25,395.91,42.5,19.0,62.5,29.0,422,4840,81,0.076,350000,43.34,60.02,65
I4_ B1428,4960,100000,25,395.91,127.5,19.0,62.5,28.0,422,1138,85,0.091,418000,52.2,69.59,50
I4_ B1429,4980,100000,25,569.76,122.4,19.0,62.5,28.0,430,1138,86,0.09,414000,35.02,44.41,200
I4_ B1430,4720,100000,25,569.76,365.4,19.0,62.5,30.0,414,1068,84,0.095,437000,58.19,52.0,50
I4_ B1431,5080,100000,25,569.76,466.9,19.0,62.5,30.0,436,1034,84,0.092,422000,65.8,70.51,50
I4_ B1432,4020,100000,25,593.87,255.0,19.0,62.5,37.0,433,1034,82,0.082,376000,61.75,45.74,200
I4_ B1433,4520,100000,25,593.87,27.5,19.0,62.5,28.0,459,4318,74,0.085,388000,63.3,58.61,210
I4_ B1434,4280,100000,25,593.87,39.1,19.0,62.5,29.0,415,4840,80,0.081,372000,77.7,71.21,55
I4_ B1435,5360,100000,25,395.91,263.9,19.0,75.0,28.0,458,1034,84,0.069,315000,28.85,31.85,235
I4_ B1436,4620,100000,25,395.91,127.5,19.0,75.0,31.0,458,1138,86,0.085,391000,50.9,63.1,65
I4_ B1437,5260,100000,25,395.91,59.4,19.0,75.0,36.0,458,4123,82,0.076,346000,51.64,61.16,60
I4_ B1438,5260,100000,25,569.76,365.4,19.0,75.0,39.0,437,1034,85,0.095,437000,41.28,45.71,175
I4_ B1439,4160,100000,25,569.76,365.4,19.0,75.0,31.0,423,1034,84,0.096,441000,60.26,54.23,50
I4_ B1440,4180,100000,25,569.76,244.8,19.0,75.0,29.0,419,1068,87,0.087,399000,65.69,70.43,50
I4_ B1441,4640,100000,25,593.87,345.1,19.0,75.0,40.0,420,1034,82,0.066,304000,54.82,45.54,220
I4_ B1442,3540,100000,25,593.87,127.5,19.0,75.0,37.0,431,1138,82,0.083,380000,76.6,56.9,200
I4_ B1443,4520,100000,25,593.87,255.0,19.0,75.0,32.0,431,1068,83,0.079,361000,80.57,69.96,55
I4_ B1444,5460,100000,38,395.91,37.4,19.0,0.0,29.0,414,4840,83,0.095,433000,26.09,43.61,170
I4_ B1445,4080,100000,38,395.91,243.6,19.0,0.0,36.0,429,1068,82,0.088,403000,53.84,62.9,50
I4_ B1446,5500,100000,38,395.91,43.2,19.0,0.0,31.0,429,4100,77,0.084,384000,47.14,70.59,40
I4_ B1447,4660,100000,38,569.76,365.4,19.0,0.0,32.0,456,1068,86,0.081,372000,43.76,47.76,150
I4_ B1448,4340,100000,38,569.76,117.3,19.0,0.0,30.0,439,1138,83,0.067,308000,47.43,56.03,145
I4_ B1449,5360,100000,38,569.76,27.5,19.0,0.0,38.0,439,4318,79,0.081,369000,43.43,68.78,40
I4_ B1450,4400,100000,38,593.87,224.4,19.0,0.0,30.0,437,1068,88,0.095,437000,53.13,46.13,175
I4_ B1451,4880,100000,38,593.87,82.5,19.0,0.0,39.0,435,4123,82,0.068,312000,60.15,55.38,135
I4_ B1452,4480,100000,38,593.87,27.5,19.0,0.0,32.0,415,4318,77,0.077,353000,61.93,71.1,40
I4_ B1453,4840,100000,38,395.91,220.0,19.0,38.0,30.0,453,1100,74,0.093,426000,39.46,45.66,170
I4_ B1454,3520,100000,38,395.91,43.2,19.0,38.0,32.0,439,4100,72,0.09,410000,52.22,49.42,140
I4_ B1455,4800,100000,38,395.91,263.9,19.0,38.0,35.0,457,1068,82,0.09,410000,55.45,50.28,40
I4_ B1456,4860,100000,38,569.76,365.4,19.0,38.0,29.0,438,1034,84,0.078,357000,36.57,37.14,200
I4_ B1457,5560,100000,38,569.76,365.4,19.0,38.0,33.0,443,1034,84,0.081,372000,43.25,47.67,140
I4_ B1458,5020,100000,38,569.76,57.6,19.0,38.0,34.0,447,4100,85,0.074,338000,50.24,71.11,50
